season,playoff,play_id,game_id,home_team,away_team,posteam,posteam_type,defteam,side_of_field,game_date,quarter_seconds_remaining,game_seconds_remaining,game_half,sp,qtr,down,time,yrdln,ydstogo,desc,play_type,field_goal_result,kick_distance,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,posteam_timeouts_remaining,defteam_timeouts_remaining,posteam_score,defteam_score,score_differential,opp_fg_prob,field_goal_attempt,kicker_player_name,kicker_player_id,type,iced,overtime
2016,reg,4164,2016091111,IND,DET,DET,away,IND,IND,2016-09-11,8.0,8.0,Half2,1,4,2.0,00:08,IND 25,10,"(:08) M.Prater 43 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",field_goal,made,43.0,1,0,0.0,,0.0,1.0,34.0,35.0,-1.0,0.02766386817063434,1.0,M.Prater,00-0023853,no_timeout,non_iced,0
2016,reg,4239,2016091112,ARI,NE,ARI,home,NE,NE,2016-09-11,41.0,41.0,Half2,0,4,4.0,00:41,NE 29,5,"(:41) C.Catanzaro 47 yard field goal is No Good, Wide Left, Center-K.Canaday, Holder-D.Butler.",field_goal,missed,47.0,1,0,0.0,,1.0,0.0,21.0,23.0,-2.0,0.04202454541452712,1.0,C.Catanzaro,00-0030896,iced,iced,0
2016,reg,4232,2016091805,NYG,NO,NYG,home,NO,NO,2016-09-18,2.0,2.0,Half2,1,4,4.0,00:02,NO 5,5,"(:02) J.Brown 23 yard field goal is GOOD, Center-Z.DeOssie, Holder-B.Wing. Penalty on NO-N.Fairley, Unsportsmanlike Conduct, declined.",field_goal,made,23.0,0,0,0.0,,0.0,0.0,12.0,13.0,-1.0,0.0,1.0,J.Brown,00-0021940,off_timeout,non_iced,0
2016,reg,4433,2016092505,MIA,CLE,CLE,away,MIA,MIA,2016-09-25,4.0,4.0,Half2,0,4,2.0,00:04,MIA 28,11,"(:04) (Field Goal formation) C.Parkey 46 yard field goal is No Good, Wide Left, Center-C.Hughlett, Holder-B.Colquitt.",field_goal,missed,46.0,0,0,0.0,,0.0,0.0,23.0,24.0,-1.0,0.0,1.0,C.Parkey,00-0030850,off_timeout,non_iced,0
2016,reg,4001,2016101000,CAR,TB,TB,away,CAR,CAR,2016-10-10,3.0,3.0,Half2,1,4,2.0,00:03,CAR 20,13,"(:03) R.Aguayo 38 yard field goal is GOOD, Center-A.DePaola, Holder-B.Anger.",field_goal,made,38.0,0,1,0.0,,1.0,0.0,14.0,14.0,0.0,0.0,1.0,R.Aguayo,00-0033102,iced,iced,0
2016,reg,5072,2016101605,NO,CAR,NO,home,CAR,CAR,2016-10-16,16.0,16.0,Half2,1,4,4.0,00:16,CAR 34,1,"(:16) W.Lutz 52 yard field goal is GOOD, Center-J.Drescher, Holder-T.Morstead.",field_goal,made,52.0,2,1,0.0,,2.0,1.0,38.0,38.0,0.0,0.06113895998223037,1.0,W.Lutz,00-0032569,iced,iced,0
2016,reg,4405,2016101612,HOU,IND,HOU,home,IND,IND,2016-10-16,493.0,493.0,Overtime,1,5,2.0,08:13,IND 15,13,"(8:13) N.Novak 33 yard field goal is GOOD, Center-J.Weeks, Holder-S.Lechler.",field_goal,made,33.0,1,1,0.0,,1.0,1.0,23.0,23.0,0.0,0.012579492402533516,1.0,N.Novak,00-0023096,no_timeout,non_iced,1
2016,reg,3818,2016102309,ATL,SD,SD,away,ATL,ATL,2016-10-23,22.0,22.0,Half2,1,4,4.0,00:22,ATL 15,10,"(:22) J.Lambo 33 yard field goal is GOOD, Center-M.Windt, Holder-K.Clemens.",field_goal,made,33.0,3,2,0.0,,2.0,3.0,27.0,29.0,-2.0,0.0071876257769816956,1.0,J.Lambo,00-0032087,no_timeout,non_iced,0
2016,reg,4461,2016102312,ARI,SEA,ARI,home,SEA,SEA,2016-10-23,688.0,688.0,Overtime,1,5,4.0,11:28,SEA 27,5,"(11:28) C.Catanzaro 45 yard field goal is GOOD, Center-A.Brewer, Holder-R.Quigley.",field_goal,made,45.0,1,1,0.0,,1.0,1.0,3.0,3.0,0.0,0.058320768081339375,1.0,C.Catanzaro,00-0030896,no_timeout,non_iced,1
2016,reg,4677,2016102312,ARI,SEA,SEA,away,ARI,ARI,2016-10-23,406.0,406.0,Overtime,1,5,4.0,06:46,ARI 18,4,"(6:46) S.Hauschka 36 yard field goal is GOOD, Center-N.Frese, Holder-J.Ryan.",field_goal,made,36.0,1,1,0.0,,1.0,1.0,3.0,6.0,-3.0,0.019220032062830704,1.0,S.Hauschka,00-0025944,no_timeout,non_iced,1
2016,reg,4911,2016102312,ARI,SEA,ARI,home,SEA,SEA,2016-10-23,206.0,206.0,Overtime,0,5,3.0,03:26,SEA 6,6,"(3:26) (Field Goal formation) C.Catanzaro 24 yard field goal is No Good, Hit Left Upright, Center-A.Brewer, Holder-R.Quigley.",field_goal,missed,24.0,0,1,0.0,,0.0,1.0,6.0,6.0,0.0,0.002432688681511111,1.0,C.Catanzaro,00-0030896,no_timeout,non_iced,1
2016,reg,5127,2016102312,ARI,SEA,SEA,away,ARI,ARI,2016-10-23,11.0,11.0,Overtime,0,5,2.0,00:11,ARI 10,10,"(:11) (Field Goal formation) S.Hauschka 28 yard field goal is No Good, Wide Left, Center-N.Frese, Holder-J.Ryan.",field_goal,missed,28.0,0,1,0.0,,1.0,0.0,6.0,6.0,0.0,0.0035336267117456717,1.0,S.Hauschka,00-0025944,no_timeout,non_iced,1
2016,reg,5286,2016103000,CIN,WAS,WAS,away,CIN,CIN,2016-10-30,133.0,133.0,Overtime,0,5,3.0,02:13,CIN 16,7,"(2:13) (Field Goal formation) D.Hopkins 34 yard field goal is No Good, Wide Left, Center-N.Sundberg, Holder-T.Way.",field_goal,missed,34.0,0,2,0.0,,2.0,0.0,27.0,27.0,0.0,0.00880304255567212,1.0,D.Hopkins,00-0030098,iced,iced,1
2016,reg,4167,2016103007,TB,OAK,OAK,away,TB,TB,2016-10-30,4.0,4.0,Half2,0,4,1.0,00:04,TB 32,10,"(:04) (Field Goal formation) S.Janikowski 50 yard field goal is No Good, Wide Left, Center-J.Condo, Holder-M.King.",field_goal,missed,50.0,1,2,0.0,,2.0,1.0,24.0,24.0,0.0,0.0,1.0,S.Janikowski,00-0019646,iced,iced,0
2016,reg,4416,2016103007,TB,OAK,OAK,away,TB,TB,2016-10-30,663.0,663.0,Overtime,0,5,4.0,11:03,TB 34,21,"(11:03) (Field Goal formation) S.Janikowski 52 yard field goal is No Good, Wide Right, Center-J.Condo, Holder-M.King.",field_goal,missed,52.0,2,2,0.0,,2.0,2.0,24.0,24.0,0.0,0.09743447788147104,1.0,S.Janikowski,00-0019646,no_timeout,non_iced,1
2016,reg,3844,2016110605,MIN,DET,DET,away,MIN,MIN,2016-11-06,2.0,2.0,Half2,1,4,2.0,00:02,MIN 40,10,"(:02) (Field Goal formation) M.Prater 58 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",field_goal,made,58.0,1,0,0.0,,0.0,1.0,13.0,16.0,-3.0,0.0,1.0,M.Prater,00-0023853,no_timeout,non_iced,0
2016,reg,4194,2016111301,CAR,KC,KC,away,CAR,CAR,2016-11-13,0.0,0.0,Half2,1,4,2.0,00:00,CAR 18,10,"(:00) C.Santos 37 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",field_goal,made,37.0,0,1,0.0,,1.0,0.0,15.0,17.0,-2.0,0.0,1.0,C.Santos,00-0031203,off_timeout,non_iced,0
2016,reg,4854,2016111310,ARI,SF,ARI,home,SF,SF,2016-11-13,3.0,3.0,Half2,1,4,3.0,00:03,SF 16,13,"(:03) (Field Goal formation) C.Catanzaro 34 yard field goal is GOOD, Center-A.Brewer, Holder-R.Quigley.",field_goal,made,34.0,0,0,0.0,,0.0,0.0,20.0,20.0,0.0,0.0,1.0,C.Catanzaro,00-0030896,off_timeout,non_iced,0
2016,reg,3758,2016112400,DET,MIN,DET,home,MIN,MIN,2016-11-24,4.0,4.0,Half2,1,4,2.0,00:04,MIN 22,12,"(:04) M.Prater 40 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",field_goal,made,40.0,2,1,0.0,,2.0,1.0,13.0,13.0,0.0,0.0,1.0,M.Prater,00-0023853,off_timeout,non_iced,0
2016,reg,4633,2016112709,DEN,KC,DEN,home,KC,KC,2016-11-27,535.0,535.0,Overtime,1,5,4.0,08:55,KC 26,16,"(8:55) B.McManus 44 yard field goal is GOOD, Center-T.Gafford, Holder-R.Dixon.",field_goal,made,44.0,2,2,0.0,,2.0,2.0,24.0,24.0,0.0,0.05059308903274725,1.0,B.McManus,00-0029822,no_timeout,non_iced,1
2016,reg,4915,2016112709,DEN,KC,KC,away,DEN,DEN,2016-11-27,263.0,263.0,Overtime,1,5,4.0,04:23,DEN 19,9,"(4:23) C.Santos 37 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",field_goal,made,37.0,2,1,0.0,,1.0,2.0,24.0,27.0,-3.0,0.01871212170503363,1.0,C.Santos,00-0031203,no_timeout,non_iced,1
2016,reg,5178,2016112709,DEN,KC,DEN,home,KC,KC,2016-11-27,68.0,68.0,Overtime,0,5,4.0,01:08,KC 44,10,"(1:08) B.McManus 62 yard field goal is No Good, Short, Center-T.Gafford, Holder-R.Dixon.",field_goal,missed,62.0,0,1,0.0,,0.0,1.0,27.0,27.0,0.0,0.18033589133045452,1.0,B.McManus,00-0029822,off_timeout,non_iced,1
2016,reg,5319,2016112709,DEN,KC,KC,away,DEN,DEN,2016-11-27,5.0,5.0,Overtime,1,5,1.0,00:05,DEN 16,10,"(:05) C.Santos 34 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",field_goal,made,34.0,0,0,0.0,,0.0,0.0,27.0,27.0,0.0,0.0,1.0,C.Santos,00-0031203,off_timeout,non_iced,1
2016,reg,3843,2016121110,SF,NYJ,NYJ,away,SF,SF,2016-12-11,43.0,43.0,Half2,1,4,4.0,00:43,SF 32,12,"(:43) N.Folk 50 yard field goal is GOOD, Center-T.Purdum, Holder-L.Edwards.",field_goal,made,50.0,3,2,0.0,,2.0,3.0,14.0,17.0,-3.0,0.0547563047934477,1.0,N.Folk,00-0025565,no_timeout,non_iced,0
2016,reg,4303,2016121802,CHI,GB,GB,away,CHI,CHI,2016-12-18,3.0,3.0,Half2,1,4,2.0,00:03,CHI 14,10,"(:03) (Field Goal formation) M.Crosby 32 yard field goal is GOOD, Center-B.Goode, Holder-J.Schum.",field_goal,made,32.0,1,-1,0.0,,0.0,1.0,27.0,27.0,0.0,0.0,1.0,M.Crosby,00-0025580,iced,iced,0
2016,reg,3778,2016121805,KC,TEN,TEN,away,KC,KC,2016-12-18,5.0,5.0,Half2,1,4,2.0,00:05,KC 35,10,"(:05) R.Succop 53 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern.",field_goal,made,53.0,1,0,0.0,,0.0,1.0,16.0,17.0,-1.0,0.0,1.0,R.Succop,00-0026968,iced,iced,0
2016,reg,4517,2016122400,BUF,MIA,MIA,away,BUF,BUF,2016-12-24,10.0,10.0,Half2,1,4,4.0,00:10,BUF 37,3,"(:10) A.Franks 55 yard field goal is GOOD, Center-J.Denney, Holder-M.Darr.",field_goal,made,55.0,2,0,0.0,,0.0,2.0,28.0,31.0,-3.0,0.08012512894582915,1.0,A.Franks,00-0031718,no_timeout,non_iced,0
2016,reg,4896,2016122400,BUF,MIA,BUF,home,MIA,MIA,2016-12-24,608.0,608.0,Overtime,0,5,4.0,10:08,MIA 27,20,"(10:08) D.Carpenter 45 yard field goal is No Good, Wide Right, Center-G.Sanborn, Holder-C.Schmidt.",field_goal,missed,45.0,2,2,0.0,,2.0,2.0,31.0,31.0,0.0,0.05647129051220606,1.0,D.Carpenter,00-0026003,no_timeout,non_iced,1
2016,reg,5523,2016122400,BUF,MIA,MIA,away,BUF,BUF,2016-12-24,51.0,51.0,Overtime,1,5,2.0,00:51,BUF 8,8,"(:51) A.Franks 27 yard field goal is GOOD, Center-J.Denney, Holder-M.Darr.",field_goal,made,27.0,1,0,0.0,,0.0,1.0,31.0,31.0,0.0,0.003085243688931534,1.0,A.Franks,00-0031718,off_timeout,non_iced,1
2016,reg,4179,2016122403,CLE,SD,SD,away,CLE,CLE,2016-12-24,0.0,0.0,Half2,0,4,4.0,00:00,CLE 27,2,"(:00) J.Lambo 45 yard field goal is No Good, Wide Right, Center-M.Windt, Holder-K.Clemens.",field_goal,missed,45.0,2,0,0.0,,0.0,2.0,17.0,20.0,-3.0,0.0,1.0,J.Lambo,00-0032087,no_timeout,non_iced,0
2016,reg,4451,2016122410,SEA,ARI,ARI,away,SEA,SEA,2016-12-24,3.0,3.0,Half2,1,4,4.0,00:03,SEA 25,2,"(:03) C.Catanzaro 43 yard field goal is GOOD, Center-A.Brewer, Holder-M.Wile.",field_goal,made,43.0,0,0,0.0,,0.0,0.0,31.0,31.0,0.0,0.0,1.0,C.Catanzaro,00-0030896,no_timeout,non_iced,0
2016,reg,3854,2016122411,HOU,CIN,CIN,away,HOU,HOU,2016-12-24,5.0,5.0,Half2,0,4,2.0,00:05,HOU 25,1,"(:05) R.Bullock 43 yard field goal is No Good, Wide Right, Center-C.Harris, Holder-K.Huber.",field_goal,missed,43.0,0,1,0.0,,1.0,0.0,10.0,12.0,-2.0,0.0,1.0,R.Bullock,00-0029421,iced,iced,0
2016,reg,4507,2017010108,PIT,CLE,CLE,away,PIT,PIT,2017-01-01,441.0,441.0,Overtime,1,5,4.0,07:21,PIT 16,16,"(7:21) (Field Goal formation) C.Parkey 34 yard field goal is GOOD, Center-C.Hughlett, Holder-B.Colquitt.",field_goal,made,34.0,1,1,0.0,,1.0,1.0,21.0,21.0,0.0,0.014164840137420394,1.0,C.Parkey,00-0030850,no_timeout,non_iced,1
2017,reg,3801,2017091101,DEN,LAC,LAC,away,DEN,DEN,2017-09-11,5.0,5.0,Half2,0,4,4.0,00:05,DEN 26,2,"(:05) Y.Koo 44 yard field goal is BLOCKED (S.Harris), Center-M.Windt, Holder-D.Kaser.",field_goal,missed,44.0,1,0,0.0,,0.0,1.0,21.0,24.0,-3.0,0.0,1.0,Y.Koo,00-0033702,iced,iced,0
2017,reg,4270,2017091702,IND,ARI,ARI,away,IND,IND,2017-09-17,3.0,3.0,Half2,0,4,3.0,00:03,IND 24,3,"(:03) P.Dawson 42 yard field goal is No Good, Wide Right, Center-A.Brewer, Holder-A.Lee.",field_goal,missed,42.0,0,0,0.0,,0.0,0.0,13.0,13.0,0.0,0.0,1.0,P.Dawson,00-0004091,iced,iced,0
2017,reg,4422,2017091702,IND,ARI,ARI,away,IND,IND,2017-09-17,485.0,485.0,Overtime,1,5,4.0,08:05,IND 12,1,"(8:05) P.Dawson 30 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",field_goal,made,30.0,2,2,0.0,,2.0,2.0,13.0,13.0,0.0,0.008225744182276147,1.0,P.Dawson,00-0004091,no_timeout,non_iced,1
2017,reg,3874,2017091708,LAC,MIA,LAC,home,MIA,MIA,2017-09-17,9.0,9.0,Half2,0,4,3.0,00:09,MIA 26,1,"(:09) Y.Koo 44 yard field goal is No Good, Wide Right, Center-M.Windt, Holder-D.Kaser.",field_goal,missed,44.0,0,1,0.0,,0.0,1.0,17.0,19.0,-2.0,0.030115624192328487,1.0,Y.Koo,00-0033702,iced,iced,0
2017,reg,4338,2017092409,PHI,NYG,PHI,home,NYG,NYG,2017-09-24,56.0,56.0,Half2,1,4,4.0,00:56,NYG 28,7,"(:56) J.Elliott 46 yard field goal is GOOD, Center-R.Lovato, Holder-D.Jones.",field_goal,made,46.0,2,3,0.0,,2.0,3.0,21.0,24.0,-3.0,0.04011423534605767,1.0,J.Elliott,00-0033787,no_timeout,non_iced,0
2017,reg,4625,2017092409,PHI,NYG,PHI,home,NYG,NYG,2017-09-24,1.0,1.0,Half2,1,4,1.0,00:01,NYG 43,10,"(:01) J.Elliott 61 yard field goal is GOOD, Center-R.Lovato, Holder-D.Jones.",field_goal,made,61.0,1,0,0.0,,1.0,0.0,24.0,24.0,0.0,0.0,1.0,J.Elliott,00-0033787,iced,iced,0
2017,reg,3992,2017100107,NE,CAR,CAR,away,NE,NE,2017-10-01,4.0,4.0,Half2,1,4,3.0,00:04,NE 30,6,"(:04) G.Gano 48 yard field goal is GOOD, Center-J.Jansen, Holder-M.Palardy.",field_goal,made,48.0,2,0,0.0,,0.0,2.0,30.0,30.0,0.0,0.0,1.0,G.Gano,00-0026858,iced,iced,0
2017,reg,4280,2017100111,TB,NYG,TB,home,NYG,NYG,2017-10-01,4.0,4.0,Half2,1,4,3.0,00:04,NYG 16,13,"(:04) (Field Goal formation) N.Folk 34 yard field goal is GOOD, Center-G.Sanborn, Holder-B.Anger. Penalty on NYG-L.Collins, Defensive Offside, declined.",field_goal,made,34.0,0,0,0.0,,0.0,0.0,22.0,23.0,-1.0,0.0,1.0,N.Folk,00-0025565,off_timeout,non_iced,0
2017,reg,5239,2017100109,ARI,SF,SF,away,ARI,ARI,2017-10-01,148.0,148.0,Overtime,1,5,4.0,02:28,ARI 5,5,"(2:28) R.Gould 23 yard field goal is GOOD, Center-K.Nelson, Holder-B.Pinion.",field_goal,made,23.0,1,2,0.0,,2.0,1.0,12.0,12.0,0.0,0.001703386312120455,1.0,R.Gould,00-0023252,no_timeout,non_iced,1
2017,reg,3619,2017100200,KC,WAS,WAS,away,KC,KC,2017-10-02,50.0,50.0,Half2,1,4,4.0,00:50,KC 22,2,"(:50) D.Hopkins 40 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.",field_goal,made,40.0,2,2,0.0,,2.0,2.0,17.0,20.0,-3.0,0.0234379132154945,1.0,D.Hopkins,00-0030098,no_timeout,non_iced,0
2017,reg,3842,2017100200,KC,WAS,KC,home,WAS,WAS,2017-10-02,8.0,8.0,Half2,1,4,3.0,00:08,WAS 25,11,"(:08) H.Butker 43 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",field_goal,made,43.0,1,0,0.0,,1.0,0.0,20.0,20.0,0.0,0.02766386817063434,1.0,H.Butker,00-0033303,iced,iced,0
2017,reg,4839,2017100803,IND,SF,IND,home,SF,SF,2017-10-08,103.0,103.0,Overtime,1,5,4.0,01:43,SF 33,9,"(1:43) A.Vinatieri 51 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",field_goal,made,51.0,1,0,0.0,,1.0,0.0,23.0,23.0,0.0,0.06857203788678938,1.0,A.Vinatieri,00-0016919,iced,iced,1
2017,reg,4305,2017100900,CHI,MIN,MIN,away,CHI,CHI,2017-10-09,16.0,16.0,Half2,1,4,4.0,00:16,CHI 8,1,"(:16) (Field Goal formation) K.Forbath 26 yard field goal is GOOD, Center-K.McDermott, Holder-R.Quigley.",field_goal,made,26.0,0,1,0.0,,1.0,0.0,17.0,17.0,0.0,0.00277706645222538,1.0,K.Forbath,00-0028787,off_timeout,non_iced,0
2017,reg,3673,2017101510,OAK,LAC,LAC,away,OAK,OAK,2017-10-15,3.0,3.0,Half2,1,4,3.0,00:03,OAK 14,14,"(:03) N.Novak 32 yard field goal is GOOD, Center-M.Windt, Holder-D.Kaser.",field_goal,made,32.0,0,0,0.0,,0.0,0.0,14.0,16.0,-2.0,0.0,1.0,N.Novak,00-0023096,off_timeout,non_iced,0
2017,reg,4549,2017102200,BUF,TB,BUF,home,TB,TB,2017-10-22,18.0,18.0,Half2,1,4,4.0,00:18,TB 12,1,"(:18) S.Hauschka 30 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Schmidt.",field_goal,made,30.0,0,0,0.0,,0.0,0.0,27.0,27.0,0.0,0.004559434538299577,1.0,S.Hauschka,00-0025944,off_timeout,non_iced,0
2017,reg,4177,2017102206,MIA,NYJ,MIA,home,NYJ,NYJ,2017-10-22,26.0,26.0,Half2,1,4,4.0,00:26,NYJ 21,4,"(:26) (Field Goal formation) C.Parkey 39 yard field goal is GOOD, Center-J.Denney, Holder-M.Haack.",field_goal,made,39.0,1,0,0.0,,1.0,0.0,28.0,28.0,0.0,0.01951967759003833,1.0,C.Parkey,00-0030850,iced,iced,0
2017,reg,3703,2017102202,CLE,TEN,CLE,home,TEN,TEN,2017-10-22,51.0,51.0,Half2,1,4,4.0,00:51,TEN 36,8,"(:51) Z.Gonzalez 54 yard field goal is GOOD, Center-C.Hughlett, Holder-B.Colquitt.",field_goal,made,54.0,2,3,0.0,,2.0,3.0,6.0,9.0,-3.0,0.07998707594907696,1.0,Z.Gonzalez,00-0033862,no_timeout,non_iced,0
2017,reg,4107,2017111203,IND,PIT,PIT,away,IND,IND,2017-11-12,4.0,4.0,Half2,1,4,3.0,00:04,IND 15,7,"(:04) C.Boswell 33 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",field_goal,made,33.0,0,1,0.0,,1.0,0.0,17.0,17.0,0.0,0.0,1.0,C.Boswell,00-0031136,off_timeout,non_iced,0
2017,reg,4366,2017111204,JAX,LAC,JAX,home,LAC,LAC,2017-11-12,7.0,7.0,Half2,1,4,3.0,00:07,LAC 16,6,"(:07) (Field Goal formation) J.Lambo 34 yard field goal is GOOD, Center-T.Shatley, Holder-B.Nortman.",field_goal,made,34.0,1,2,0.0,,1.0,2.0,14.0,17.0,-3.0,0.008197510692810774,1.0,J.Lambo,00-0032087,no_timeout,non_iced,0
2017,reg,4894,2017111204,JAX,LAC,JAX,home,LAC,LAC,2017-11-12,197.0,197.0,Overtime,1,5,4.0,03:17,LAC 12,5,"(3:17) J.Lambo 30 yard field goal is GOOD, Center-T.Shatley, Holder-B.Nortman.",field_goal,made,30.0,2,1,0.0,,2.0,1.0,17.0,17.0,0.0,0.0054753283582494785,1.0,J.Lambo,00-0032087,no_timeout,non_iced,1
2017,reg,3995,2017111900,CHI,DET,CHI,home,DET,DET,2017-11-19,8.0,8.0,Half2,0,4,1.0,00:08,DET 28,10,"(:08) (Field Goal formation) C.Barth 46 yard field goal is No Good, Wide Right, Center-A.DePaola, Holder-P.O'Donnell.",field_goal,missed,46.0,0,2,0.0,,0.0,2.0,24.0,26.0,-2.0,0.035433180001260466,1.0,C.Barth,00-0026138,off_timeout,non_iced,0
2017,reg,4230,2017111911,MIA,TB,TB,away,MIA,MIA,2017-11-19,7.0,7.0,Half2,1,4,4.0,00:07,MIA 17,7,"(:07) (Field Goal formation) P.Murray 35 yard field goal is GOOD, Center-G.Sanborn, Holder-B.Anger.",field_goal,made,35.0,0,0,0.0,,0.0,0.0,20.0,20.0,0.0,0.009818568859187702,1.0,P.Murray,00-0030626,off_timeout,non_iced,0
2017,reg,3934,2017111906,NYG,KC,KC,away,NYG,NYG,2017-11-19,5.0,5.0,Half2,1,4,3.0,00:05,NYG 5,3,"(:05) H.Butker 23 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",field_goal,made,23.0,1,0,0.0,,0.0,1.0,6.0,9.0,-3.0,0.0,1.0,H.Butker,00-0033303,off_timeout,non_iced,0
2017,reg,4462,2017111906,NYG,KC,NYG,home,KC,KC,2017-11-19,117.0,117.0,Overtime,1,5,2.0,01:57,KC 5,5,"(1:57) A.Rosas 23 yard field goal is GOOD, Center-Z.DeOssie, Holder-B.Wing.",field_goal,made,23.0,1,2,0.0,,1.0,2.0,9.0,9.0,0.0,0.0020660073700678547,1.0,A.Rosas,00-0032870,no_timeout,non_iced,1
2017,reg,4695,2017111905,NO,WAS,NO,home,WAS,WAS,2017-11-19,448.0,448.0,Overtime,1,5,1.0,07:28,WAS 10,10,"(7:28) W.Lutz 28 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.",field_goal,made,28.0,1,2,0.0,,1.0,2.0,31.0,31.0,0.0,0.006378477777228663,1.0,W.Lutz,00-0032569,off_timeout,non_iced,1
2017,reg,4601,2017112000,SEA,ATL,SEA,home,ATL,ATL,2017-11-20,7.0,7.0,Half2,0,4,2.0,00:07,ATL 34,10,"(:07) B.Walsh 52 yard field goal is No Good, Short, Center-T.Ott, Holder-J.Ryan.",field_goal,missed,52.0,0,1,0.0,,0.0,1.0,31.0,33.0,-2.0,0.05977845758409276,1.0,B.Walsh,00-0029576,iced,iced,0
2017,reg,3686,2017120303,CHI,SF,SF,away,CHI,CHI,2017-12-03,8.0,8.0,Half2,1,4,4.0,00:08,CHI 6,6,"(:08) (Field Goal formation) R.Gould 24 yard field goal is GOOD, Center-K.Nelson, Holder-B.Pinion.",field_goal,made,24.0,0,0,0.0,,0.0,0.0,12.0,13.0,-1.0,0.0018898318058603492,1.0,R.Gould,00-0023252,no_timeout,non_iced,0
2017,reg,4225,2017120400,CIN,PIT,PIT,away,CIN,CIN,2017-12-04,4.0,4.0,Half2,1,4,4.0,00:04,CIN 20,6,"(:04) C.Boswell 38 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",field_goal,made,38.0,0,0,0.0,,0.0,0.0,20.0,20.0,0.0,0.0,1.0,C.Boswell,00-0031136,no_timeout,non_iced,0
2017,reg,3574,2017121000,BUF,IND,IND,away,BUF,BUF,2017-12-10,6.0,6.0,Half2,0,4,3.0,00:06,BUF 25,7,"(:06) A.Vinatieri 43 yard field goal is No Good, Wide Left, Center-L.Rhodes, Holder-R.Sanchez.",field_goal,missed,43.0,1,0,0.0,,0.0,1.0,7.0,7.0,0.0,0.027512201523167683,1.0,A.Vinatieri,00-0016919,no_timeout,non_iced,0
2017,reg,4356,2017121007,TB,DET,DET,away,TB,TB,2017-12-10,25.0,25.0,Half2,1,4,4.0,00:25,TB 28,2,"(:25) (Field Goal formation) M.Prater 46 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",field_goal,made,46.0,0,2,0.0,,2.0,0.0,21.0,21.0,0.0,0.03706063121006251,1.0,M.Prater,00-0023853,iced,iced,0
2017,reg,4600,2017121013,PIT,BAL,PIT,home,BAL,BAL,2017-12-10,46.0,46.0,Half2,1,4,4.0,00:46,BAL 28,8,"(:46) (Field Goal formation) C.Boswell 46 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",field_goal,made,46.0,2,1,0.0,,2.0,1.0,36.0,38.0,-2.0,0.039117858313155326,1.0,C.Boswell,00-0031136,no_timeout,non_iced,0
2017,reg,4371,2017121710,SF,TEN,SF,home,TEN,TEN,2017-12-17,3.0,3.0,Half2,1,4,4.0,00:03,TEN 27,7,"(:03) R.Gould 45 yard field goal is GOOD, Center-K.Nelson, Holder-B.Pinion.",field_goal,made,45.0,0,0,0.0,,0.0,0.0,22.0,23.0,-1.0,0.0,1.0,R.Gould,00-0023252,off_timeout,non_iced,0
2017,reg,3997,2017121800,TB,ATL,TB,home,ATL,ATL,2017-12-18,5.0,5.0,Half2,0,4,2.0,00:05,ATL 36,10,"(:05) (Field Goal formation) P.Murray 54 yard field goal is No Good, Wide Right, Center-G.Sanborn, Holder-B.Anger.",field_goal,missed,54.0,0,2,0.0,,0.0,2.0,21.0,24.0,-3.0,0.0,1.0,P.Murray,00-0030626,no_timeout,non_iced,0
2017,reg,3947,2017122501,PHI,OAK,PHI,home,OAK,OAK,2017-12-25,27.0,27.0,Half2,1,4,4.0,00:27,OAK 31,2,"(:27) J.Elliott 48 yard field goal is GOOD, Center-R.Lovato, Holder-D.Jones.",field_goal,made,48.0,1,3,0.0,,1.0,3.0,10.0,10.0,0.0,0.04822742757249132,1.0,J.Elliott,00-0033787,no_timeout,non_iced,0
2017,reg,4170,2017123112,DEN,KC,KC,away,DEN,DEN,2017-12-31,4.0,4.0,Half2,1,4,2.0,00:04,DEN 12,6,"(:04) H.Butker 30 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",field_goal,made,30.0,0,0,0.0,,0.0,0.0,23.0,23.0,0.0,0.0,1.0,H.Butker,00-0033303,off_timeout,non_iced,0
